ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0640,Bufanda de lana,47,2481.6,27/01/24,Blanco,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Poliéster
P0641,Zapatos de cuero,49,1970.78,27/01/24,Blanco,XL,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Cuero
P0642,Camiseta algodón,30,763.5,27/01/24,Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Lana
P0643,Camiseta algodón,15,381.75,27/01/24,Blanco,S,Online,Urban Trends,HighTech Materials S.A.,India,Denim
P0644,Bufanda de lana,3,158.4,27/01/24,Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Algodón
P0645,Pantalón denim,49,4213.51,27/01/24,Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0646,Camiseta algodón,13,330.85,27/01/24,Rojo,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Algodón
P0647,Pantalón denim,9,773.91,27/01/24,Rojo,L,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0648,Vestido estampado,13,495.95,27/01/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0649,Vestido estampado,16,610.4,28/01/24,Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0650,Bufanda de lana,14,739.2,28/01/24,Blanco,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0651,Vestido estampado,8,305.2,28/01/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0652,Bufanda de lana,19,1003.2,28/01/24,Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Cuero
P0653,Bufanda de lana,32,1689.6,28/01/24,Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0654,Pantalón denim,35,3009.65,28/01/24,Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0655,Pantalón denim,23,1977.77,28/01/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0656,Vestido estampado,21,801.15,28/01/24,Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0657,Pantalón denim,18,1547.82,28/01/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Denim
P0658,Camiseta algodón,48,1221.6,28/01/24,Azul,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Algodón
P0659,Zapatos de cuero,14,563.08,28/01/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0660,Camiseta algodón,16,407.2,28/01/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0661,Camiseta algodón,24,610.8,28/01/24,Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0662,Bufanda de lana,49,2587.2,28/01/24,Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Cuero
P0663,Zapatos de cuero,32,1287.04,28/01/24,Negro,L,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0664,Bufanda de lana,11,580.8,28/01/24,Negro,S,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Lana
P0665,Pantalón denim,45,3869.55,28/01/24,Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0666,Pantalón denim,11,945.89,28/01/24,Verde,L,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0667,Zapatos de cuero,4,160.88,28/01/24,Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
P0668,Vestido estampado,26,991.9,28/01/24,Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0669,Pantalón denim,46,3955.54,28/01/24,Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0670,Camiseta algodón,5,127.25,28/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0671,Zapatos de cuero,36,1447.92,28/01/24,Azul,S,Online,Urban Trends,Global Textiles Inc.,India,Algodón
P0672,Zapatos de cuero,33,1327.26,28/01/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0673,Pantalón denim,14,1203.86,29/01/24,Blanco,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Algodón
P0674,Pantalón denim,32,2751.68,29/01/24,Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0675,Bufanda de lana,7,369.6,29/01/24,Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0676,Bufanda de lana,10,528,29/01/24,Verde,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0677,Camiseta algodón,2,50.9,29/01/24,Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0678,Zapatos de cuero,10,402.2,29/01/24,Azul,M,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0679,Vestido estampado,35,1335.25,29/01/24,Negro,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Denim
P0680,Vestido estampado,21,801.15,29/01/24,Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0681,Zapatos de cuero,40,1608.8,29/01/24,Rojo,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Denim
P0682,Camiseta algodón,42,1068.9,29/01/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0683,Bufanda de lana,8,422.4,29/01/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0684,Bufanda de lana,46,2428.8,29/01/24,Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Lana
P0685,Bufanda de lana,18,950.4,29/01/24,Negro,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Lana
P0686,Vestido estampado,9,343.35,29/01/24,Rojo,XL,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Denim
P0687,Vestido estampado,41,1564.15,29/01/24,Blanco,L,Online,Urban Trends,HighTech Materials S.A.,México,Denim
P0688,Camiseta algodón,30,763.5,29/01/24,Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0689,Vestido estampado,4,152.6,29/01/24,Verde,L,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0690,Pantalón denim,35,3009.65,29/01/24,Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0691,Vestido estampado,14,534.1,29/01/24,Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0692,Bufanda de lana,14,739.2,29/01/24,Negro,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Lana
P0693,Camiseta algodón,48,1221.6,29/01/24,Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0694,Zapatos de cuero,37,1488.14,29/01/24,Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Algodón
P0695,Zapatos de cuero,20,804.4,29/01/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Lana
P0696,Camiseta algodón,29,738.05,29/01/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Cuero
P0697,Pantalón denim,23,1977.77,30/01/24,Azul,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Poliéster
P0698,Zapatos de cuero,47,1890.34,30/01/24,Negro,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0699,Bufanda de lana,21,1108.8,30/01/24,Azul,S,Online,Modern Fusion,HighTech Materials S.A.,México,Lana
P0700,Zapatos de cuero,31,1246.82,30/01/24,Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Lana
P0701,Zapatos de cuero,32,1287.04,30/01/24,Blanco,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0702,Bufanda de lana,41,2164.8,30/01/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0703,Vestido estampado,7,267.05,30/01/24,Rojo,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0704,Pantalón denim,13,1117.87,30/01/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Algodón
P0705,Bufanda de lana,23,1214.4,30/01/24,Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Poliéster
P0706,Bufanda de lana,8,422.4,30/01/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Denim
P0707,Camiseta algodón,12,305.4,30/01/24,Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0708,Pantalón denim,36,3095.64,30/01/24,Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0709,Vestido estampado,16,610.4,30/01/24,Azul,XL,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Denim
P0710,Bufanda de lana,26,1372.8,30/01/24,Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0711,Vestido estampado,29,1106.35,30/01/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Denim
P0712,Bufanda de lana,29,1531.2,30/01/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,Turquía,Cuero
P0713,Bufanda de lana,6,316.8,30/01/24,Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0714,Camiseta algodón,37,941.65,30/01/24,Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Denim
P0715,Zapatos de cuero,33,1327.26,30/01/24,Rojo,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0716,Pantalón denim,31,2665.69,30/01/24,Verde,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0717,Camiseta algodón,46,1170.7,30/01/24,Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Denim
P0718,Vestido estampado,41,1564.15,30/01/24,Verde,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Cuero
P0719,Bufanda de lana,18,950.4,30/01/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Algodón
P0720,Bufanda de lana,38,2006.4,30/01/24,Blanco,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0721,Pantalón denim,47,4041.53,31/01/24,Blanco,L,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Lana
P0722,Camiseta algodón,31,788.95,31/01/24,Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0723,Camiseta algodón,16,407.2,31/01/24,Rojo,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Algodón
P0724,Vestido estampado,40,1526,31/01/24,Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0725,Camiseta algodón,37,941.65,31/01/24,Blanco,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0726,Camiseta algodón,14,356.3,31/01/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0727,Zapatos de cuero,39,1568.58,31/01/24,Blanco,L,Tienda física,Classic Elegance,Global Textiles Inc.,China,Cuero
P0728,Pantalón denim,4,343.96,31/01/24,Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0729,Camiseta algodón,30,763.5,31/01/24,Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,China,Algodón
P0730,Vestido estampado,33,1258.95,31/01/24,Rojo,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Poliéster
P0731,Bufanda de lana,36,1900.8,31/01/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Poliéster
P0732,Camiseta algodón,30,763.5,31/01/24,Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0733,Camiseta algodón,14,356.3,31/01/24,Azul,XL,Online,Urban Trends,Global Textiles Inc.,India,Cuero
P0734,Bufanda de lana,23,1214.4,31/01/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Lana
P0735,Zapatos de cuero,48,1930.56,31/01/24,Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0736,Pantalón denim,28,2407.72,31/01/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Algodón
P0737,Zapatos de cuero,7,281.54,31/01/24,Azul,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Lana
P0738,Vestido estampado,42,1602.3,31/01/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0739,Camiseta algodón,10,254.5,31/01/24,Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Algodón
P0740,Zapatos de cuero,4,160.88,31/01/24,Rojo,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Algodón
P0741,Pantalón denim,44,3783.56,31/01/24,Azul,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Poliéster
P0742,Vestido estampado,38,1449.7,31/01/24,Verde,XL,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0743,Zapatos de cuero,13,522.86,31/01/24,Negro,M,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
P0744,Camiseta algodón,21,534.45,31/01/24,Negro,XL,Online,Urban Trends,Global Textiles Inc.,India,Lana
P0745,Pantalón denim,33,2837.67,01/02/24,Negro,S,Online,Urban Trends,HighTech Materials S.A.,India,Denim
P0746,Camiseta algodón,40,1018,01/02/24,Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0747,Camiseta algodón,28,712.6,01/02/24,Negro,S,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Denim
P0748,Vestido estampado,23,877.45,01/02/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Algodón
P0749,Pantalón denim,32,2751.68,01/02/24,Verde,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Denim
P0750,Bufanda de lana,48,2534.4,01/02/24,Rojo,S,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0751,Camiseta algodón,5,127.25,01/02/24,Blanco,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Algodón
P0752,Pantalón denim,26,2235.74,01/02/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Cuero
P0753,Camiseta algodón,39,992.55,01/02/24,Negro,S,Online,Urban Trends,HighTech Materials S.A.,China,Denim
P0754,Zapatos de cuero,26,1045.72,01/02/24,Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Denim
P0755,Zapatos de cuero,3,120.66,01/02/24,Azul,S,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Cuero
P0756,Pantalón denim,24,2063.76,01/02/24,Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,India,Cuero
P0757,Vestido estampado,34,1297.1,01/02/24,Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0758,Bufanda de lana,34,1795.2,01/02/24,Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Lana
P0759,Zapatos de cuero,20,804.4,01/02/24,Blanco,M,Online,Urban Trends,Eco Fabrics Ltd.,México,Cuero
P0760,Vestido estampado,30,1144.5,01/02/24,Negro,M,Online,Modern Fusion,Global Textiles Inc.,México,Denim
P0761,Bufanda de lana,42,2217.6,01/02/24,Blanco,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Cuero
P0762,Zapatos de cuero,20,804.4,01/02/24,Verde,L,Online,Urban Trends,HighTech Materials S.A.,México,Algodón
P0763,Bufanda de lana,41,2164.8,01/02/24,Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Algodón
P0764,Camiseta algodón,18,458.1,01/02/24,Azul,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Denim
P0765,Pantalón denim,38,3267.62,01/02/24,Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0766,Zapatos de cuero,20,804.4,01/02/24,Negro,S,Online,Urban Trends,Global Textiles Inc.,México,Denim
P0767,Zapatos de cuero,6,241.32,01/02/24,Negro,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0768,Camiseta algodón,42,1068.9,01/02/24,Negro,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0769,Zapatos de cuero,25,1005.5,02/02/24,Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Algodón
P0770,Zapatos de cuero,41,1649.02,02/02/24,Azul,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Algodón
P0771,Zapatos de cuero,41,1649.02,02/02/24,Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Cuero
P0772,Zapatos de cuero,3,120.66,02/02/24,Blanco,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0773,Zapatos de cuero,44,1769.68,02/02/24,Rojo,L,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0774,Vestido estampado,43,1640.45,02/02/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0775,Zapatos de cuero,46,1850.12,02/02/24,Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0776,Camiseta algodón,19,483.55,02/02/24,Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Lana
P0777,Zapatos de cuero,10,402.2,02/02/24,Negro,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Denim
P0778,Bufanda de lana,5,264,02/02/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0779,Bufanda de lana,22,1161.6,02/02/24,Blanco,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0780,Camiseta algodón,9,229.05,02/02/24,Rojo,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Lana
P0781,Vestido estampado,33,1258.95,02/02/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,China,Poliéster
P0782,Camiseta algodón,15,381.75,02/02/24,Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Poliéster
P0783,Vestido estampado,24,915.6,02/02/24,Negro,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0784,Pantalón denim,30,2579.7,02/02/24,Negro,L,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0785,Bufanda de lana,36,1900.8,02/02/24,Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Denim
P0786,Bufanda de lana,39,2059.2,02/02/24,Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0787,Bufanda de lana,6,316.8,02/02/24,Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Algodón
P0788,Vestido estampado,15,572.25,02/02/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Lana
P0789,Camiseta algodón,38,967.1,02/02/24,Negro,M,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0790,Vestido estampado,39,1487.85,02/02/24,Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Algodón
P0791,Bufanda de lana,22,1161.6,02/02/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Poliéster
P0792,Bufanda de lana,3,158.4,02/02/24,Blanco,S,Online,Urban Trends,Eco Fabrics Ltd.,México,Lana
P0793,Bufanda de lana,29,1531.2,03/02/24,Negro,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Lana
P0794,Bufanda de lana,29,1531.2,03/02/24,Negro,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0795,Pantalón denim,31,2665.69,03/02/24,Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0796,Bufanda de lana,45,2376,03/02/24,Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0797,Vestido estampado,2,76.3,03/02/24,Azul,S,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0798,Bufanda de lana,35,1848,03/02/24,Blanco,L,Online,Urban Trends,Global Textiles Inc.,México,Lana
P0799,Zapatos de cuero,45,1809.9,03/02/24,Negro,L,Online,Modern Fusion,Global Textiles Inc.,India,Cuero
P0800,Pantalón denim,9,773.91,03/02/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Lana
P0801,Bufanda de lana,22,1161.6,03/02/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Poliéster
P0802,Zapatos de cuero,19,764.18,03/02/24,Azul,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0803,Vestido estampado,37,1411.55,03/02/24,Verde,S,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0804,Pantalón denim,10,859.9,03/02/24,Negro,L,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0805,Bufanda de lana,46,2428.8,03/02/24,Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0806,Vestido estampado,21,801.15,03/02/24,Azul,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0807,Zapatos de cuero,17,683.74,03/02/24,Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Cuero
P0808,Pantalón denim,3,257.97,03/02/24,Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P0809,Bufanda de lana,7,369.6,03/02/24,Blanco,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Algodón
P0810,Vestido estampado,41,1564.15,03/02/24,Verde,XL,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0811,Pantalón denim,37,3181.63,03/02/24,Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Lana
P0812,Zapatos de cuero,36,1447.92,03/02/24,Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Algodón
P0813,Bufanda de lana,3,158.4,03/02/24,Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Cuero
P0814,Pantalón denim,13,1117.87,03/02/24,Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Lana
P0815,Zapatos de cuero,41,1649.02,03/02/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0816,Zapatos de cuero,30,1206.6,03/02/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Denim
P0817,Vestido estampado,23,877.45,04/02/24,Negro,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Lana
P0818,Zapatos de cuero,7,281.54,04/02/24,Negro,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Lana
P0819,Zapatos de cuero,30,1206.6,04/02/24,Negro,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Poliéster
P0820,Camiseta algodón,29,738.05,04/02/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Cuero
P0821,Zapatos de cuero,8,321.76,04/02/24,Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0822,Bufanda de lana,10,528,04/02/24,Blanco,M,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0823,Pantalón denim,33,2837.67,04/02/24,Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Poliéster
P0824,Bufanda de lana,20,1056,04/02/24,Azul,XL,Online,Urban Trends,HighTech Materials S.A.,India,Algodón
P0825,Bufanda de lana,29,1531.2,04/02/24,Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0826,Vestido estampado,29,1106.35,04/02/24,Rojo,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Poliéster
P0827,Camiseta algodón,21,534.45,04/02/24,Rojo,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0828,Camiseta algodón,1,25.45,04/02/24,Verde,L,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Cuero
P0829,Bufanda de lana,34,1795.2,04/02/24,Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,China,Poliéster
P0830,Pantalón denim,44,3783.56,04/02/24,Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0831,Camiseta algodón,32,814.4,04/02/24,Azul,L,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Poliéster
P0832,Camiseta algodón,45,1145.25,04/02/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0833,Bufanda de lana,14,739.2,04/02/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0834,Camiseta algodón,37,941.65,04/02/24,Rojo,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Poliéster
P0835,Vestido estampado,35,1335.25,04/02/24,Verde,XL,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Lana
P0836,Bufanda de lana,24,1267.2,04/02/24,Azul,S,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0837,Camiseta algodón,49,1247.05,04/02/24,Blanco,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Lana
P0838,Camiseta algodón,1,25.45,04/02/24,Rojo,S,Tienda física,Classic Elegance,Global Textiles Inc.,China,Lana
P0839,Camiseta algodón,46,1170.7,04/02/24,Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Poliéster
P0840,Bufanda de lana,6,316.8,04/02/24,Rojo,L,Online,Urban Trends,HighTech Materials S.A.,México,Lana
P0841,Pantalón denim,49,4213.51,05/02/24,Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0842,Zapatos de cuero,4,160.88,05/02/24,Azul,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0843,Camiseta algodón,38,967.1,05/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Lana
P0844,Zapatos de cuero,1,40.22,05/02/24,Azul,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Denim
P0845,Zapatos de cuero,41,1649.02,05/02/24,Rojo,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Cuero
P0846,Camiseta algodón,31,788.95,05/02/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0847,Camiseta algodón,36,916.2,05/02/24,Azul,M,Online,Urban Trends,Global Textiles Inc.,Turquía,Cuero
P0848,Zapatos de cuero,9,361.98,05/02/24,Verde,M,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0849,Pantalón denim,41,3525.59,05/02/24,Azul,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Algodón
P0850,Zapatos de cuero,45,1809.9,05/02/24,Rojo,M,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0851,Pantalón denim,23,1977.77,05/02/24,Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Algodón
P0852,Vestido estampado,31,1182.65,05/02/24,Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Denim
