ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0569,Pantalón denim,17,1461.83,"Wednesday, 24 January 2024",Rojo,XL,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Algodón
P0570,Vestido estampado,23,877.45,"Wednesday, 24 January 2024",Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,India,Poliéster
P0571,Vestido estampado,45,1716.75,"Wednesday, 24 January 2024",Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Cuero
P0572,Vestido estampado,11,419.65,"Wednesday, 24 January 2024",Azul,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0573,Vestido estampado,22,839.3,"Wednesday, 24 January 2024",Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0574,Camiseta algodón,18,458.1,"Wednesday, 24 January 2024",Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0575,Pantalón denim,49,4213.51,"Wednesday, 24 January 2024",Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Cuero
P0576,Pantalón denim,28,2407.72,"Wednesday, 24 January 2024",Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0577,Zapatos de cuero,16,643.52,"Thursday, 25 January 2024",Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0578,Pantalón denim,42,3611.58,"Thursday, 25 January 2024",Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0579,Pantalón denim,4,343.96,"Thursday, 25 January 2024",Negro,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0580,Bufanda de lana,36,1900.8,"Thursday, 25 January 2024",Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0581,Bufanda de lana,22,1161.6,"Thursday, 25 January 2024",Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0582,Zapatos de cuero,11,442.42,"Thursday, 25 January 2024",Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Denim
P0583,Vestido estampado,21,801.15,"Thursday, 25 January 2024",Azul,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0584,Zapatos de cuero,40,1608.8,"Thursday, 25 January 2024",Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0585,Zapatos de cuero,41,1649.02,"Thursday, 25 January 2024",Rojo,L,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Denim
P0586,Camiseta algodón,16,407.2,"Thursday, 25 January 2024",Verde,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0587,Pantalón denim,42,3611.58,"Thursday, 25 January 2024",Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0588,Camiseta algodón,9,229.05,"Thursday, 25 January 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Algodón
P0589,Pantalón denim,35,3009.65,"Thursday, 25 January 2024",Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Algodón
P0590,Zapatos de cuero,34,1367.48,"Thursday, 25 January 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Algodón
P0591,Pantalón denim,9,773.91,"Thursday, 25 January 2024",Negro,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0592,Vestido estampado,13,495.95,"Thursday, 25 January 2024",Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Poliéster
P0593,Vestido estampado,6,228.9,"Thursday, 25 January 2024",Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Lana
P0594,Zapatos de cuero,4,160.88,"Thursday, 25 January 2024",Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Algodón
P0595,Bufanda de lana,46,2428.8,"Thursday, 25 January 2024",Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Cuero
P0596,Vestido estampado,28,1068.2,"Thursday, 25 January 2024",Blanco,L,Online,Urban Trends,Global Textiles Inc.,México,Lana
P0597,Zapatos de cuero,11,442.42,"Thursday, 25 January 2024",Blanco,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0598,Camiseta algodón,34,865.3,"Thursday, 25 January 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0599,Bufanda de lana,35,1848,"Thursday, 25 January 2024",Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Algodón
P0600,Vestido estampado,5,190.75,"Thursday, 25 January 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0601,Zapatos de cuero,39,1568.58,"Friday, 26 January 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0602,Zapatos de cuero,11,442.42,"Friday, 26 January 2024",Verde,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Algodón
P0603,Camiseta algodón,12,305.4,"Friday, 26 January 2024",Rojo,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Poliéster
P0604,Camiseta algodón,43,1094.35,"Friday, 26 January 2024",Negro,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Denim
P0605,Bufanda de lana,19,1003.2,"Friday, 26 January 2024",Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
P0606,Vestido estampado,13,495.95,"Friday, 26 January 2024",Verde,L,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0607,Zapatos de cuero,4,160.88,"Friday, 26 January 2024",Blanco,L,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0608,Bufanda de lana,14,739.2,"Friday, 26 January 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0609,Bufanda de lana,44,2323.2,"Friday, 26 January 2024",Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Cuero
P0610,Camiseta algodón,2,50.9,"Friday, 26 January 2024",Rojo,L,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0611,Zapatos de cuero,8,321.76,"Friday, 26 January 2024",Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Denim
P0612,Pantalón denim,22,1891.78,"Friday, 26 January 2024",Verde,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0613,Camiseta algodón,13,330.85,"Friday, 26 January 2024",Verde,S,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0614,Zapatos de cuero,21,844.62,"Friday, 26 January 2024",Verde,S,Online,Urban Trends,Global Textiles Inc.,China,Cuero
P0615,Bufanda de lana,21,1108.8,"Friday, 26 January 2024",Blanco,L,Online,Urban Trends,HighTech Materials S.A.,India,Cuero
P0616,Bufanda de lana,28,1478.4,"Friday, 26 January 2024",Verde,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0617,Vestido estampado,33,1258.95,"Friday, 26 January 2024",Negro,L,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0618,Pantalón denim,29,2493.71,"Friday, 26 January 2024",Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Algodón
P0619,Camiseta algodón,37,941.65,"Friday, 26 January 2024",Azul,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Denim
P0620,Vestido estampado,22,839.3,"Friday, 26 January 2024",Negro,S,Online,Modern Fusion,HighTech Materials S.A.,India,Algodón
P0621,Vestido estampado,26,991.9,"Friday, 26 January 2024",Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Poliéster
P0622,Pantalón denim,11,945.89,"Friday, 26 January 2024",Rojo,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Cuero
P0623,Camiseta algodón,11,279.95,"Friday, 26 January 2024",Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Cuero
P0624,Camiseta algodón,45,1145.25,"Friday, 26 January 2024",Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0625,Bufanda de lana,34,1795.2,"Saturday, 27 January 2024",Blanco,M,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0626,Camiseta algodón,19,483.55,"Saturday, 27 January 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0627,Vestido estampado,48,1831.2,"Saturday, 27 January 2024",Azul,M,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0628,Bufanda de lana,37,1953.6,"Saturday, 27 January 2024",Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0629,Camiseta algodón,14,356.3,"Saturday, 27 January 2024",Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0630,Pantalón denim,29,2493.71,"Saturday, 27 January 2024",Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0631,Vestido estampado,19,724.85,"Saturday, 27 January 2024",Blanco,S,Online,Urban Trends,Global Textiles Inc.,China,Algodón
P0632,Zapatos de cuero,37,1488.14,"Saturday, 27 January 2024",Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Algodón
P0633,Pantalón denim,21,1805.79,"Saturday, 27 January 2024",Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0634,Pantalón denim,24,2063.76,"Saturday, 27 January 2024",Rojo,XL,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Lana
P0635,Camiseta algodón,26,661.7,"Saturday, 27 January 2024",Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,China,Cuero
P0636,Bufanda de lana,41,2164.8,"Saturday, 27 January 2024",Negro,M,Tienda física,Classic Elegance,Global Textiles Inc.,India,Cuero
P0637,Bufanda de lana,12,633.6,"Saturday, 27 January 2024",Blanco,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0638,Vestido estampado,48,1831.2,"Saturday, 27 January 2024",Blanco,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Poliéster
P0639,Camiseta algodón,19,483.55,"Saturday, 27 January 2024",Negro,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Algodón
P0640,Bufanda de lana,47,2481.6,"Saturday, 27 January 2024",Blanco,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Poliéster
P0641,Zapatos de cuero,49,1970.78,"Saturday, 27 January 2024",Blanco,XL,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Cuero
P0642,Camiseta algodón,30,763.5,"Saturday, 27 January 2024",Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Lana
P0643,Camiseta algodón,15,381.75,"Saturday, 27 January 2024",Blanco,S,Online,Urban Trends,HighTech Materials S.A.,India,Denim
P0644,Bufanda de lana,3,158.4,"Saturday, 27 January 2024",Rojo,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Algodón
P0645,Pantalón denim,49,4213.51,"Saturday, 27 January 2024",Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0646,Camiseta algodón,13,330.85,"Saturday, 27 January 2024",Rojo,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Algodón
P0647,Pantalón denim,9,773.91,"Saturday, 27 January 2024",Rojo,L,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0648,Vestido estampado,13,495.95,"Saturday, 27 January 2024",Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0649,Vestido estampado,16,610.4,"Sunday, 28 January 2024",Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0650,Bufanda de lana,14,739.2,"Sunday, 28 January 2024",Blanco,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0651,Vestido estampado,8,305.2,"Sunday, 28 January 2024",Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0652,Bufanda de lana,19,1003.2,"Sunday, 28 January 2024",Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Cuero
P0653,Bufanda de lana,32,1689.6,"Sunday, 28 January 2024",Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0654,Pantalón denim,35,3009.65,"Sunday, 28 January 2024",Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0655,Pantalón denim,23,1977.77,"Sunday, 28 January 2024",Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0656,Vestido estampado,21,801.15,"Sunday, 28 January 2024",Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0657,Pantalón denim,18,1547.82,"Sunday, 28 January 2024",Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Denim
P0658,Camiseta algodón,48,1221.6,"Sunday, 28 January 2024",Azul,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Algodón
P0659,Zapatos de cuero,14,563.08,"Sunday, 28 January 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0660,Camiseta algodón,16,407.2,"Sunday, 28 January 2024",Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0661,Camiseta algodón,24,610.8,"Sunday, 28 January 2024",Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0662,Bufanda de lana,49,2587.2,"Sunday, 28 January 2024",Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Cuero
P0663,Zapatos de cuero,32,1287.04,"Sunday, 28 January 2024",Negro,L,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0664,Bufanda de lana,11,580.8,"Sunday, 28 January 2024",Negro,S,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Lana
P0665,Pantalón denim,45,3869.55,"Sunday, 28 January 2024",Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0666,Pantalón denim,11,945.89,"Sunday, 28 January 2024",Verde,L,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0667,Zapatos de cuero,4,160.88,"Sunday, 28 January 2024",Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
P0668,Vestido estampado,26,991.9,"Sunday, 28 January 2024",Azul,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0669,Pantalón denim,46,3955.54,"Sunday, 28 January 2024",Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0670,Camiseta algodón,5,127.25,"Sunday, 28 January 2024",Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0671,Zapatos de cuero,36,1447.92,"Sunday, 28 January 2024",Azul,S,Online,Urban Trends,Global Textiles Inc.,India,Algodón
P0672,Zapatos de cuero,33,1327.26,"Sunday, 28 January 2024",Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0673,Pantalón denim,14,1203.86,"Monday, 29 January 2024",Blanco,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Algodón
P0674,Pantalón denim,32,2751.68,"Monday, 29 January 2024",Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0675,Bufanda de lana,7,369.6,"Monday, 29 January 2024",Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0676,Bufanda de lana,10,528,"Monday, 29 January 2024",Verde,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Poliéster
P0677,Camiseta algodón,2,50.9,"Monday, 29 January 2024",Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0678,Zapatos de cuero,10,402.2,"Monday, 29 January 2024",Azul,M,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0679,Vestido estampado,35,1335.25,"Monday, 29 January 2024",Negro,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Denim
P0680,Vestido estampado,21,801.15,"Monday, 29 January 2024",Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0681,Zapatos de cuero,40,1608.8,"Monday, 29 January 2024",Rojo,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Denim
P0682,Camiseta algodón,42,1068.9,"Monday, 29 January 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0683,Bufanda de lana,8,422.4,"Monday, 29 January 2024",Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0684,Bufanda de lana,46,2428.8,"Monday, 29 January 2024",Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Lana
P0685,Bufanda de lana,18,950.4,"Monday, 29 January 2024",Negro,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Lana
P0686,Vestido estampado,9,343.35,"Monday, 29 January 2024",Rojo,XL,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Denim
P0687,Vestido estampado,41,1564.15,"Monday, 29 January 2024",Blanco,L,Online,Urban Trends,HighTech Materials S.A.,México,Denim
P0688,Camiseta algodón,30,763.5,"Monday, 29 January 2024",Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0689,Vestido estampado,4,152.6,"Monday, 29 January 2024",Verde,L,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0690,Pantalón denim,35,3009.65,"Monday, 29 January 2024",Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0691,Vestido estampado,14,534.1,"Monday, 29 January 2024",Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0692,Bufanda de lana,14,739.2,"Monday, 29 January 2024",Negro,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Lana
P0693,Camiseta algodón,48,1221.6,"Monday, 29 January 2024",Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0694,Zapatos de cuero,37,1488.14,"Monday, 29 January 2024",Rojo,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Algodón
P0695,Zapatos de cuero,20,804.4,"Monday, 29 January 2024",Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Lana
P0696,Camiseta algodón,29,738.05,"Monday, 29 January 2024",Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Cuero
P0697,Pantalón denim,23,1977.77,"Tuesday, 30 January 2024",Azul,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Poliéster
P0698,Zapatos de cuero,47,1890.34,"Tuesday, 30 January 2024",Negro,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0699,Bufanda de lana,21,1108.8,"Tuesday, 30 January 2024",Azul,S,Online,Modern Fusion,HighTech Materials S.A.,México,Lana
P0700,Zapatos de cuero,31,1246.82,"Tuesday, 30 January 2024",Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Lana
P0701,Zapatos de cuero,32,1287.04,"Tuesday, 30 January 2024",Blanco,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0702,Bufanda de lana,41,2164.8,"Tuesday, 30 January 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Cuero
P0703,Vestido estampado,7,267.05,"Tuesday, 30 January 2024",Rojo,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0704,Pantalón denim,13,1117.87,"Tuesday, 30 January 2024",Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Algodón
P0705,Bufanda de lana,23,1214.4,"Tuesday, 30 January 2024",Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Poliéster
P0706,Bufanda de lana,8,422.4,"Tuesday, 30 January 2024",Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Denim
P0707,Camiseta algodón,12,305.4,"Tuesday, 30 January 2024",Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0708,Pantalón denim,36,3095.64,"Tuesday, 30 January 2024",Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0709,Vestido estampado,16,610.4,"Tuesday, 30 January 2024",Azul,XL,Online,Urban Trends,HighTech Materials S.A.,Bangladesh,Denim
P0710,Bufanda de lana,26,1372.8,"Tuesday, 30 January 2024",Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0711,Vestido estampado,29,1106.35,"Tuesday, 30 January 2024",Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Denim
P0712,Bufanda de lana,29,1531.2,"Tuesday, 30 January 2024",Azul,S,Online,Modern Fusion,Global Textiles Inc.,Turquía,Cuero
P0713,Bufanda de lana,6,316.8,"Tuesday, 30 January 2024",Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0714,Camiseta algodón,37,941.65,"Tuesday, 30 January 2024",Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Denim
P0715,Zapatos de cuero,33,1327.26,"Tuesday, 30 January 2024",Rojo,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0716,Pantalón denim,31,2665.69,"Tuesday, 30 January 2024",Verde,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0717,Camiseta algodón,46,1170.7,"Tuesday, 30 January 2024",Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Denim
P0718,Vestido estampado,41,1564.15,"Tuesday, 30 January 2024",Verde,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Cuero
P0719,Bufanda de lana,18,950.4,"Tuesday, 30 January 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Algodón
P0720,Bufanda de lana,38,2006.4,"Tuesday, 30 January 2024",Blanco,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0721,Pantalón denim,47,4041.53,"Wednesday, 31 January 2024",Blanco,L,Online,Urban Trends,Global Textiles Inc.,Bangladesh,Lana
P0722,Camiseta algodón,31,788.95,"Wednesday, 31 January 2024",Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0723,Camiseta algodón,16,407.2,"Wednesday, 31 January 2024",Rojo,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Algodón
P0724,Vestido estampado,40,1526,"Wednesday, 31 January 2024",Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Lana
P0725,Camiseta algodón,37,941.65,"Wednesday, 31 January 2024",Blanco,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0726,Camiseta algodón,14,356.3,"Wednesday, 31 January 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,India,Lana
P0727,Zapatos de cuero,39,1568.58,"Wednesday, 31 January 2024",Blanco,L,Tienda física,Classic Elegance,Global Textiles Inc.,China,Cuero
P0728,Pantalón denim,4,343.96,"Wednesday, 31 January 2024",Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0729,Camiseta algodón,30,763.5,"Wednesday, 31 January 2024",Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,China,Algodón
P0730,Vestido estampado,33,1258.95,"Wednesday, 31 January 2024",Rojo,S,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Poliéster
P0731,Bufanda de lana,36,1900.8,"Wednesday, 31 January 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Poliéster
P0732,Camiseta algodón,30,763.5,"Wednesday, 31 January 2024",Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0733,Camiseta algodón,14,356.3,"Wednesday, 31 January 2024",Azul,XL,Online,Urban Trends,Global Textiles Inc.,India,Cuero
P0734,Bufanda de lana,23,1214.4,"Wednesday, 31 January 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Lana
P0735,Zapatos de cuero,48,1930.56,"Wednesday, 31 January 2024",Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0736,Pantalón denim,28,2407.72,"Wednesday, 31 January 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Algodón
P0737,Zapatos de cuero,7,281.54,"Wednesday, 31 January 2024",Azul,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Lana
P0738,Vestido estampado,42,1602.3,"Wednesday, 31 January 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0739,Camiseta algodón,10,254.5,"Wednesday, 31 January 2024",Blanco,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Algodón
P0740,Zapatos de cuero,4,160.88,"Wednesday, 31 January 2024",Rojo,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Algodón
P0741,Pantalón denim,44,3783.56,"Wednesday, 31 January 2024",Azul,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Poliéster
P0742,Vestido estampado,38,1449.7,"Wednesday, 31 January 2024",Verde,XL,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0743,Zapatos de cuero,13,522.86,"Wednesday, 31 January 2024",Negro,M,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
P0744,Camiseta algodón,21,534.45,"Wednesday, 31 January 2024",Negro,XL,Online,Urban Trends,Global Textiles Inc.,India,Lana
P0745,Pantalón denim,33,2837.67,"Thursday, 1 February 2024",Negro,S,Online,Urban Trends,HighTech Materials S.A.,India,Denim
P0746,Camiseta algodón,40,1018,"Thursday, 1 February 2024",Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0747,Camiseta algodón,28,712.6,"Thursday, 1 February 2024",Negro,S,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Denim
P0748,Vestido estampado,23,877.45,"Thursday, 1 February 2024",Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Algodón
P0749,Pantalón denim,32,2751.68,"Thursday, 1 February 2024",Verde,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Denim
P0750,Bufanda de lana,48,2534.4,"Thursday, 1 February 2024",Rojo,S,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0751,Camiseta algodón,5,127.25,"Thursday, 1 February 2024",Blanco,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Algodón
P0752,Pantalón denim,26,2235.74,"Thursday, 1 February 2024",Blanco,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Cuero
P0753,Camiseta algodón,39,992.55,"Thursday, 1 February 2024",Negro,S,Online,Urban Trends,HighTech Materials S.A.,China,Denim
P0754,Zapatos de cuero,26,1045.72,"Thursday, 1 February 2024",Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Denim
P0755,Zapatos de cuero,3,120.66,"Thursday, 1 February 2024",Azul,S,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Cuero
P0756,Pantalón denim,24,2063.76,"Thursday, 1 February 2024",Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,India,Cuero
P0757,Vestido estampado,34,1297.1,"Thursday, 1 February 2024",Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Algodón
P0758,Bufanda de lana,34,1795.2,"Thursday, 1 February 2024",Blanco,S,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Lana
